census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,education_universe_25_plus,bachelors_or_higher_count,bachelors_or_higher_pct,source_id
1600000US2000550,place,20,00550,"Agra city, Kansas",2024,185,34,18.378,acs5_2024_place_education
1600000US2000825,place,20,00825,"Albert city, Kansas",2024,78,6,7.692,acs5_2024_place_education
1600000US2000950,place,20,00950,"Alden city, Kansas",2024,67,22,32.836,acs5_2024_place_education
1600000US2001050,place,20,01050,"Alexander city, Kansas",2024,18,2,11.111,acs5_2024_place_education
1600000US2001275,place,20,01275,"Allen city, Kansas",2024,170,15,8.824,acs5_2024_place_education
1600000US2001350,place,20,01350,"Alma city, Kansas",2024,674,158,23.442,acs5_2024_place_education
1600000US2001425,place,20,01425,"Almena city, Kansas",2024,387,94,24.289,acs5_2024_place_education
1600000US2001550,place,20,01550,"Altamont city, Kansas",2024,655,192,29.313,acs5_2024_place_education
1600000US2001575,place,20,01575,"Alta Vista city, Kansas",2024,304,30,9.868,acs5_2024_place_education
1600000US2001600,place,20,01600,"Alton city, Kansas",2024,90,2,2.222,acs5_2024_place_education
1600000US2001625,place,20,01625,"Altoona city, Kansas",2024,294,31,10.544,acs5_2024_place_education
1600000US2001675,place,20,01675,"Americus city, Kansas",2024,521,145,27.831,acs5_2024_place_education
1600000US2001725,place,20,01725,"Ames CDP, Kansas",2024,14,0,0.0,acs5_2024_place_education
1600000US2001775,place,20,01775,"Andale city, Kansas",2024,645,253,39.225,acs5_2024_place_education
1600000US2001800,place,20,01800,"Andover city, Kansas",2024,9795,5066,51.72,acs5_2024_place_education
1600000US2001975,place,20,01975,"Anthony city, Kansas",2024,1396,313,22.421,acs5_2024_place_education
1600000US2002175,place,20,02175,"Arcadia city, Kansas",2024,174,17,9.77,acs5_2024_place_education
1600000US2002250,place,20,02250,"Argonia city, Kansas",2024,388,58,14.948,acs5_2024_place_education
1600000US2002300,place,20,02300,"Arkansas City city, Kansas",2024,7660,1577,20.587,acs5_2024_place_education
1600000US2002325,place,20,02325,"Arlington city, Kansas",2024,257,55,21.401,acs5_2024_place_education
1600000US2002375,place,20,02375,"Arma city, Kansas",2024,971,166,17.096,acs5_2024_place_education
1600000US2002600,place,20,02600,"Asherville CDP, Kansas",2024,0,0,,acs5_2024_place_education
1600000US2002675,place,20,02675,"Ashland city, Kansas",2024,545,167,30.642,acs5_2024_place_education
1600000US2002850,place,20,02850,"Assaria city, Kansas",2024,353,152,43.059,acs5_2024_place_education
1600000US2002900,place,20,02900,"Atchison city, Kansas",2024,5795,1553,26.799,acs5_2024_place_education
1600000US2003025,place,20,03025,"Athol city, Kansas",2024,39,1,2.564,acs5_2024_place_education
1600000US2003050,place,20,03050,"Atlanta city, Kansas",2024,134,25,18.657,acs5_2024_place_education
1600000US2003100,place,20,03100,"Attica city, Kansas",2024,347,79,22.767,acs5_2024_place_education
1600000US2003150,place,20,03150,"Atwood city, Kansas",2024,960,203,21.146,acs5_2024_place_education
1600000US2003250,place,20,03250,"Auburn city, Kansas",2024,732,149,20.355,acs5_2024_place_education
1600000US2003300,place,20,03300,"Augusta city, Kansas",2024,6129,1466,23.919,acs5_2024_place_education
1600000US2003425,place,20,03425,"Aurora city, Kansas",2024,19,4,21.053,acs5_2024_place_education
1600000US2003600,place,20,03600,"Axtell city, Kansas",2024,329,72,21.884,acs5_2024_place_education
1600000US2003675,place,20,03675,"Baileyville CDP, Kansas",2024,94,30,31.915,acs5_2024_place_education
1600000US2003800,place,20,03800,"Bala CDP, Kansas",2024,0,0,,acs5_2024_place_education
1600000US2003900,place,20,03900,"Baldwin City city, Kansas",2024,2784,1424,51.149,acs5_2024_place_education
1600000US2004225,place,20,04225,"Barnard city, Kansas",2024,80,36,45.0,acs5_2024_place_education
1600000US2004250,place,20,04250,"Barnes city, Kansas",2024,116,5,4.31,acs5_2024_place_education
1600000US2004350,place,20,04350,"Bartlett city, Kansas",2024,49,0,0.0,acs5_2024_place_education
1600000US2004400,place,20,04400,"Basehor city, Kansas",2024,5031,2152,42.775,acs5_2024_place_education
1600000US2004450,place,20,04450,"Bassett city, Kansas",2024,14,0,0.0,acs5_2024_place_education
1600000US2004575,place,20,04575,"Bavaria CDP, Kansas",2024,34,9,26.471,acs5_2024_place_education
1600000US2004625,place,20,04625,"Baxter Springs city, Kansas",2024,2692,324,12.036,acs5_2024_place_education
1600000US2004775,place,20,04775,"Bazine city, Kansas",2024,188,48,25.532,acs5_2024_place_education
1600000US2004900,place,20,04900,"Beattie city, Kansas",2024,155,36,23.226,acs5_2024_place_education
1600000US2004925,place,20,04925,"Beaumont CDP, Kansas",2024,38,0,0.0,acs5_2024_place_education
1600000US2004950,place,20,04950,"Beaver CDP, Kansas",2024,0,0,,acs5_2024_place_education
1600000US2005337,place,20,05337,"Bel Aire city, Kansas",2024,5690,2851,50.105,acs5_2024_place_education
1600000US2005500,place,20,05500,"Belle Plaine city, Kansas",2024,974,220,22.587,acs5_2024_place_education
1600000US2005600,place,20,05600,"Belleville city, Kansas",2024,1355,225,16.605,acs5_2024_place_education
1600000US2005775,place,20,05775,"Beloit city, Kansas",2024,2072,477,23.021,acs5_2024_place_education
1600000US2005825,place,20,05825,"Belpre city, Kansas",2024,32,0,0.0,acs5_2024_place_education
1600000US2005925,place,20,05925,"Belvue city, Kansas",2024,96,15,15.625,acs5_2024_place_education
1600000US2005975,place,20,05975,"Bendena CDP, Kansas",2024,117,45,38.462,acs5_2024_place_education
1600000US2006000,place,20,06000,"Benedict city, Kansas",2024,52,1,1.923,acs5_2024_place_education
1600000US2006075,place,20,06075,"Bennington city, Kansas",2024,418,100,23.923,acs5_2024_place_education
1600000US2006125,place,20,06125,"Bentley city, Kansas",2024,298,49,16.443,acs5_2024_place_education
1600000US2006175,place,20,06175,"Benton city, Kansas",2024,684,286,41.813,acs5_2024_place_education
1600000US2006275,place,20,06275,"Bern city, Kansas",2024,102,26,25.49,acs5_2024_place_education
1600000US2006500,place,20,06500,"Beverly city, Kansas",2024,96,8,8.333,acs5_2024_place_education
1600000US2006575,place,20,06575,"Big Bow CDP, Kansas",2024,56,2,3.571,acs5_2024_place_education
1600000US2006825,place,20,06825,"Bird City city, Kansas",2024,418,103,24.641,acs5_2024_place_education
1600000US2006950,place,20,06950,"Bison city, Kansas",2024,120,13,10.833,acs5_2024_place_education
1600000US2007600,place,20,07600,"Blue Mound city, Kansas",2024,187,17,9.091,acs5_2024_place_education
1600000US2007650,place,20,07650,"Blue Rapids city, Kansas",2024,655,124,18.931,acs5_2024_place_education
1600000US2007775,place,20,07775,"Bluff City city, Kansas",2024,21,0,0.0,acs5_2024_place_education
1600000US2007825,place,20,07825,"Bogue city, Kansas",2024,113,28,24.779,acs5_2024_place_education
1600000US2007975,place,20,07975,"Bonner Springs city, Kansas",2024,5136,1486,28.933,acs5_2024_place_education
1600000US2008300,place,20,08300,"Bremen CDP, Kansas",2024,109,0,0.0,acs5_2024_place_education
1600000US2008425,place,20,08425,"Brewster city, Kansas",2024,278,55,19.784,acs5_2024_place_education
1600000US2008450,place,20,08450,"Bridgeport CDP, Kansas",2024,29,0,0.0,acs5_2024_place_education
1600000US2008475,place,20,08475,"Bronson city, Kansas",2024,274,60,21.898,acs5_2024_place_education
1600000US2008575,place,20,08575,"Brookville city, Kansas",2024,136,25,18.382,acs5_2024_place_education
1600000US2008675,place,20,08675,"Brownell city, Kansas",2024,12,3,25.0,acs5_2024_place_education
1600000US2009000,place,20,09000,"Bucklin city, Kansas",2024,435,117,26.897,acs5_2024_place_education
1600000US2009050,place,20,09050,"Bucyrus CDP, Kansas",2024,90,59,65.556,acs5_2024_place_education
1600000US2009150,place,20,09150,"Buffalo city, Kansas",2024,176,32,18.182,acs5_2024_place_education
1600000US2009200,place,20,09200,"Buhler city, Kansas",2024,876,257,29.338,acs5_2024_place_education
1600000US2009225,place,20,09225,"Bunker Hill city, Kansas",2024,63,9,14.286,acs5_2024_place_education
1600000US2009250,place,20,09250,"Burden city, Kansas",2024,325,68,20.923,acs5_2024_place_education
1600000US2009275,place,20,09275,"Burdett city, Kansas",2024,231,45,19.481,acs5_2024_place_education
1600000US2009300,place,20,09300,"Burdick CDP, Kansas",2024,34,5,14.706,acs5_2024_place_education
1600000US2009350,place,20,09350,"Burlingame city, Kansas",2024,731,96,13.133,acs5_2024_place_education
1600000US2009400,place,20,09400,"Burlington city, Kansas",2024,1798,362,20.133,acs5_2024_place_education
1600000US2009450,place,20,09450,"Burns city, Kansas",2024,176,14,7.955,acs5_2024_place_education
1600000US2009525,place,20,09525,"Burr Oak city, Kansas",2024,83,6,7.229,acs5_2024_place_education
1600000US2009575,place,20,09575,"Burrton city, Kansas",2024,530,68,12.83,acs5_2024_place_education
1600000US2009675,place,20,09675,"Bushong city, Kansas",2024,41,7,17.073,acs5_2024_place_education
1600000US2009700,place,20,09700,"Bushton city, Kansas",2024,148,13,8.784,acs5_2024_place_education
1600000US2009800,place,20,09800,"Byers city, Kansas",2024,8,0,0.0,acs5_2024_place_education
1600000US2009900,place,20,09900,"Caldwell city, Kansas",2024,692,192,27.746,acs5_2024_place_education
1600000US2010125,place,20,10125,"Cambridge city, Kansas",2024,54,12,22.222,acs5_2024_place_education
1600000US2010375,place,20,10375,"Caney city, Kansas",2024,901,94,10.433,acs5_2024_place_education
1600000US2010475,place,20,10475,"Canton city, Kansas",2024,489,49,10.02,acs5_2024_place_education
1600000US2010600,place,20,10600,"Carbondale city, Kansas",2024,855,180,21.053,acs5_2024_place_education
1600000US2010675,place,20,10675,"Carlton city, Kansas",2024,21,0,0.0,acs5_2024_place_education
1600000US2010925,place,20,10925,"Cassoday city, Kansas",2024,93,17,18.28,acs5_2024_place_education
1600000US2011025,place,20,11025,"Catharine CDP, Kansas",2024,87,16,18.391,acs5_2024_place_education
1600000US2011175,place,20,11175,"Cawker City city, Kansas",2024,255,46,18.039,acs5_2024_place_education
1600000US2011325,place,20,11325,"Cedar city, Kansas",2024,0,0,,acs5_2024_place_education
1600000US2011425,place,20,11425,"Cedar Point city, Kansas",2024,2,0,0.0,acs5_2024_place_education
1600000US2011450,place,20,11450,"Cedar Vale city, Kansas",2024,357,51,14.286,acs5_2024_place_education
1600000US2012325,place,20,12325,"Centerville CDP, Kansas",2024,0,0,,acs5_2024_place_education
1600000US2012425,place,20,12425,"Centralia city, Kansas",2024,361,117,32.41,acs5_2024_place_education
1600000US2012450,place,20,12450,"Centropolis CDP, Kansas",2024,0,0,,acs5_2024_place_education
1600000US2012500,place,20,12500,"Chanute city, Kansas",2024,5438,1176,21.626,acs5_2024_place_education
1600000US2012550,place,20,12550,"Chapman city, Kansas",2024,926,268,28.942,acs5_2024_place_education
1600000US2012650,place,20,12650,"Chase city, Kansas",2024,313,34,10.863,acs5_2024_place_education
1600000US2012675,place,20,12675,"Chautauqua city, Kansas",2024,80,7,8.75,acs5_2024_place_education
1600000US2012775,place,20,12775,"Cheney city, Kansas",2024,1602,525,32.772,acs5_2024_place_education
1600000US2012825,place,20,12825,"Cherokee city, Kansas",2024,443,81,18.284,acs5_2024_place_education
1600000US2012925,place,20,12925,"Cherryvale city, Kansas",2024,1261,148,11.737,acs5_2024_place_education
1600000US2012950,place,20,12950,"Chetopa city, Kansas",2024,729,80,10.974,acs5_2024_place_education
1600000US2013100,place,20,13100,"Chicopee CDP, Kansas",2024,238,148,62.185,acs5_2024_place_education
1600000US2013275,place,20,13275,"Cimarron city, Kansas",2024,1221,437,35.79,acs5_2024_place_education
1600000US2013375,place,20,13375,"Circleville city, Kansas",2024,113,31,27.434,acs5_2024_place_education
1600000US2013425,place,20,13425,"Claflin city, Kansas",2024,318,58,18.239,acs5_2024_place_education
1600000US2013625,place,20,13625,"Clay Center city, Kansas",2024,2798,655,23.41,acs5_2024_place_education
1600000US2013675,place,20,13675,"Clayton city, Kansas",2024,29,3,10.345,acs5_2024_place_education
1600000US2013925,place,20,13925,"Clearwater city, Kansas",2024,1735,544,31.354,acs5_2024_place_education
1600000US2014200,place,20,14200,"Clifton city, Kansas",2024,313,87,27.796,acs5_2024_place_education
1600000US2014275,place,20,14275,"Climax city, Kansas",2024,33,2,6.061,acs5_2024_place_education
1600000US2014475,place,20,14475,"Clyde city, Kansas",2024,553,97,17.541,acs5_2024_place_education
1600000US2014525,place,20,14525,"Coats city, Kansas",2024,62,1,1.613,acs5_2024_place_education
1600000US2014575,place,20,14575,"Codell CDP, Kansas",2024,47,30,63.83,acs5_2024_place_education
1600000US2014600,place,20,14600,"Coffeyville city, Kansas",2024,5733,831,14.495,acs5_2024_place_education
1600000US2014650,place,20,14650,"Colby city, Kansas",2024,3210,1189,37.04,acs5_2024_place_education
1600000US2014700,place,20,14700,"Coldwater city, Kansas",2024,571,93,16.287,acs5_2024_place_education
1600000US2014900,place,20,14900,"Collyer city, Kansas",2024,51,3,5.882,acs5_2024_place_education
1600000US2014950,place,20,14950,"Colony city, Kansas",2024,244,19,7.787,acs5_2024_place_education
1600000US2015075,place,20,15075,"Columbus city, Kansas",2024,1875,454,24.213,acs5_2024_place_education
1600000US2015100,place,20,15100,"Colwich city, Kansas",2024,931,349,37.487,acs5_2024_place_education
1600000US2015200,place,20,15200,"Concordia city, Kansas",2024,3229,660,20.44,acs5_2024_place_education
1600000US2015325,place,20,15325,"Conway Springs city, Kansas",2024,949,386,40.674,acs5_2024_place_education
1600000US2015400,place,20,15400,"Coolidge city, Kansas",2024,26,4,15.385,acs5_2024_place_education
1600000US2015475,place,20,15475,"Copeland city, Kansas",2024,253,16,6.324,acs5_2024_place_education
1600000US2015725,place,20,15725,"Corning city, Kansas",2024,110,43,39.091,acs5_2024_place_education
1600000US2015900,place,20,15900,"Cottonwood Falls city, Kansas",2024,793,182,22.951,acs5_2024_place_education
1600000US2015925,place,20,15925,"Council Grove city, Kansas",2024,1670,495,29.641,acs5_2024_place_education
1600000US2016025,place,20,16025,"Courtland city, Kansas",2024,114,39,34.211,acs5_2024_place_education
1600000US2016150,place,20,16150,"Coyville city, Kansas",2024,52,5,9.615,acs5_2024_place_education
1600000US2016325,place,20,16325,"Crestline CDP, Kansas",2024,129,57,44.186,acs5_2024_place_education
1600000US2016475,place,20,16475,"Croweburg CDP, Kansas",2024,33,17,51.515,acs5_2024_place_education
1600000US2016625,place,20,16625,"Cuba city, Kansas",2024,170,39,22.941,acs5_2024_place_education
1600000US2016675,place,20,16675,"Cullison city, Kansas",2024,54,5,9.259,acs5_2024_place_education
1600000US2016700,place,20,16700,"Culver city, Kansas",2024,57,5,8.772,acs5_2024_place_education
1600000US2016775,place,20,16775,"Cunningham city, Kansas",2024,319,78,24.451,acs5_2024_place_education
1600000US2016975,place,20,16975,"Damar city, Kansas",2024,105,28,26.667,acs5_2024_place_education
1600000US2017000,place,20,17000,"Danville city, Kansas",2024,17,0,0.0,acs5_2024_place_education
1600000US2017150,place,20,17150,"Dearing city, Kansas",2024,212,59,27.83,acs5_2024_place_education
1600000US2017225,place,20,17225,"Deerfield city, Kansas",2024,405,123,30.37,acs5_2024_place_education
1600000US2017525,place,20,17525,"Delia city, Kansas",2024,104,19,18.269,acs5_2024_place_education
1600000US2017600,place,20,17600,"Delphos city, Kansas",2024,213,32,15.023,acs5_2024_place_education
1600000US2017625,place,20,17625,"Denison city, Kansas",2024,170,39,22.941,acs5_2024_place_education
1600000US2017675,place,20,17675,"Dennis CDP, Kansas",2024,139,9,6.475,acs5_2024_place_education
1600000US2017750,place,20,17750,"Denton city, Kansas",2024,95,27,28.421,acs5_2024_place_education
1600000US2017800,place,20,17800,"Derby city, Kansas",2024,17007,6401,37.637,acs5_2024_place_education
1600000US2017850,place,20,17850,"De Soto city, Kansas",2024,4218,1610,38.17,acs5_2024_place_education
1600000US2017875,place,20,17875,"Detroit CDP, Kansas",2024,49,11,22.449,acs5_2024_place_education
1600000US2017900,place,20,17900,"Devon CDP, Kansas",2024,59,9,15.254,acs5_2024_place_education
1600000US2017925,place,20,17925,"Dexter city, Kansas",2024,263,33,12.548,acs5_2024_place_education
1600000US2018050,place,20,18050,"Dighton city, Kansas",2024,526,121,23.004,acs5_2024_place_education
1600000US2018250,place,20,18250,"Dodge City city, Kansas",2024,15854,3173,20.014,acs5_2024_place_education
1600000US2018325,place,20,18325,"Dorrance city, Kansas",2024,138,16,11.594,acs5_2024_place_education
1600000US2018400,place,20,18400,"Douglass city, Kansas",2024,1064,284,26.692,acs5_2024_place_education
1600000US2018500,place,20,18500,"Downs city, Kansas",2024,601,167,27.787,acs5_2024_place_education
1600000US2018600,place,20,18600,"Dresden city, Kansas",2024,44,2,4.545,acs5_2024_place_education
1600000US2018950,place,20,18950,"Dunlap city, Kansas",2024,9,3,33.333,acs5_2024_place_education
1600000US2019050,place,20,19050,"Durham city, Kansas",2024,60,0,0.0,acs5_2024_place_education
1600000US2019125,place,20,19125,"Dwight city, Kansas",2024,181,44,24.309,acs5_2024_place_education
1600000US2019275,place,20,19275,"Earlton city, Kansas",2024,86,3,3.488,acs5_2024_place_education
