census_geoid,state_fips,place_fips,geography_name,acs_vintage,median_home_value,median_gross_rent,renter_cost_burden_30_pct_plus,renter_cost_burden_universe,source_id
1600000US2077825,20,77825,"White City city, Kansas",2024,58600,828,78.1,32,acs5_2024_place_housing
1600000US2077850,20,77850,"White Cloud city, Kansas",2024,92100,510,18.8,16,acs5_2024_place_housing
1600000US2078050,20,78050,"Whitewater city, Kansas",2024,124500,908,27.8,54,acs5_2024_place_housing
1600000US2078100,20,78100,"Whiting city, Kansas",2024,90700,688,16.7,18,acs5_2024_place_housing
1600000US2079000,20,79000,"Wichita city, Kansas",2024,190800,975,41.7,65216,acs5_2024_place_housing
1600000US2079250,20,79250,"Willard city, Kansas",2024,,,50.0,2,acs5_2024_place_housing
1600000US2079300,20,79300,"Williamsburg city, Kansas",2024,105700,1125,17.2,29,acs5_2024_place_housing
1600000US2079375,20,79375,"Williamstown CDP, Kansas",2024,,,0.0,31,acs5_2024_place_housing
1600000US2079400,20,79400,"Willis city, Kansas",2024,50000,,100.0,1,acs5_2024_place_housing
1600000US2079425,20,79425,"Willowbrook city, Kansas",2024,422700,,0.0,1,acs5_2024_place_housing
1600000US2079550,20,79550,"Wilmore city, Kansas",2024,70000,,0.0,1,acs5_2024_place_housing
1600000US2079625,20,79625,"Wilroads Gardens CDP, Kansas",2024,93400,,0.0,20,acs5_2024_place_housing
1600000US2079650,20,79650,"Wilsey city, Kansas",2024,53300,,0.0,2,acs5_2024_place_housing
1600000US2079675,20,79675,"Wilson city, Kansas",2024,75700,739,24.3,70,acs5_2024_place_housing
1600000US2079800,20,79800,"Winchester city, Kansas",2024,102400,800,32.1,28,acs5_2024_place_housing
1600000US2079850,20,79850,"Windom city, Kansas",2024,60000,,0.0,4,acs5_2024_place_housing
1600000US2079950,20,79950,"Winfield city, Kansas",2024,132700,786,48.2,1575,acs5_2024_place_housing
1600000US2080075,20,80075,"Winona city, Kansas",2024,110000,973,34.4,32,acs5_2024_place_housing
1600000US2080350,20,80350,"Woodbine city, Kansas",2024,90000,791,19.0,21,acs5_2024_place_housing
1600000US2080400,20,80400,"Woodruff CDP, Kansas",2024,,,,0,acs5_2024_place_housing
1600000US2080450,20,80450,"Woodston city, Kansas",2024,38000,,,0,acs5_2024_place_housing
1600000US2080500,20,80500,"Wright CDP, Kansas",2024,220100,,,0,acs5_2024_place_housing
1600000US2080650,20,80650,"Yale CDP, Kansas",2024,,,,0,acs5_2024_place_housing
1600000US2080700,20,80700,"Yates Center city, Kansas",2024,65000,615,36.5,137,acs5_2024_place_housing
1600000US2080750,20,80750,"Yoder CDP, Kansas",2024,,,,0,acs5_2024_place_housing
1600000US2080875,20,80875,"Zeandale CDP, Kansas",2024,,,,0,acs5_2024_place_housing
1600000US2080925,20,80925,"Zenda city, Kansas",2024,51000,,0.0,6,acs5_2024_place_housing
1600000US2081025,20,81025,"Zurich city, Kansas",2024,52100,,0.0,3,acs5_2024_place_housing
1600000US2100298,21,00298,"Adairville city, Kentucky",2024,117400,504,36.6,134,acs5_2024_place_housing
1600000US2100514,21,00514,"Ages CDP, Kentucky",2024,64400,,0.0,32,acs5_2024_place_housing
1600000US2100694,21,00694,"Albany city, Kentucky",2024,111100,480,33.5,490,acs5_2024_place_housing
1600000US2100802,21,00802,"Alexandria city, Kentucky",2024,284800,1195,28.8,309,acs5_2024_place_housing
1600000US2100946,21,00946,"Allen city, Kentucky",2024,77500,941,36.1,36,acs5_2024_place_housing
1600000US2101000,21,01000,"Allensville CDP, Kentucky",2024,80000,,0.0,8,acs5_2024_place_housing
1600000US2101504,21,01504,"Anchorage city, Kentucky",2024,854200,1578,79.6,157,acs5_2024_place_housing
1600000US2101648,21,01648,"Annville CDP, Kentucky",2024,86600,,100.0,14,acs5_2024_place_housing
1600000US2101720,21,01720,"Anthoston CDP, Kentucky",2024,167900,,,0,acs5_2024_place_housing
1600000US2101972,21,01972,"Arjay CDP, Kentucky",2024,,,,0,acs5_2024_place_housing
1600000US2102044,21,02044,"Arlington city, Kentucky",2024,50000,,32.4,34,acs5_2024_place_housing
1600000US2102188,21,02188,"Artemus CDP, Kentucky",2024,,,90.2,51,acs5_2024_place_housing
1600000US2102368,21,02368,"Ashland city, Kentucky",2024,125000,872,42.1,3735,acs5_2024_place_housing
1600000US2102638,21,02638,"Auburn city, Kentucky",2024,122900,776,44.1,227,acs5_2024_place_housing
1600000US2102656,21,02656,"Audubon Park city, Kentucky",2024,362700,930,27.7,206,acs5_2024_place_housing
1600000US2102674,21,02674,"Augusta city, Kentucky",2024,110200,744,44.0,266,acs5_2024_place_housing
1600000US2102764,21,02764,"Auxier CDP, Kentucky",2024,110600,,,0,acs5_2024_place_housing
1600000US2103376,21,03376,"Bancroft city, Kentucky",2024,368300,,,0,acs5_2024_place_housing
1600000US2103412,21,03412,"Bandana CDP, Kentucky",2024,126300,,0.0,17,acs5_2024_place_housing
1600000US2103556,21,03556,"Barbourmeade city, Kentucky",2024,384900,,0.0,20,acs5_2024_place_housing
1600000US2103574,21,03574,"Barbourville city, Kentucky",2024,182400,702,42.9,660,acs5_2024_place_housing
1600000US2103628,21,03628,"Bardstown city, Kentucky",2024,203500,977,47.2,2207,acs5_2024_place_housing
1600000US2103664,21,03664,"Bardwell city, Kentucky",2024,74200,683,50.0,104,acs5_2024_place_housing
1600000US2103718,21,03718,"Barlow city, Kentucky",2024,68100,538,54.3,140,acs5_2024_place_housing
1600000US2104546,21,04546,"Beattyville city, Kentucky",2024,113600,433,51.9,266,acs5_2024_place_housing
1600000US2104654,21,04654,"Beaver Dam city, Kentucky",2024,167900,696,15.1,550,acs5_2024_place_housing
1600000US2104816,21,04816,"Bedford city, Kentucky",2024,95800,884,48.1,106,acs5_2024_place_housing
1600000US2104978,21,04978,"Beech Grove CDP, Kentucky",2024,170900,,,0,acs5_2024_place_housing
1600000US2105014,21,05014,"Beechmont CDP, Kentucky",2024,162900,,24.3,37,acs5_2024_place_housing
1600000US2105068,21,05068,"Beechwood Village city, Kentucky",2024,343600,1411,71.0,107,acs5_2024_place_housing
1600000US2105266,21,05266,"Belfry CDP, Kentucky",2024,163900,,,0,acs5_2024_place_housing
1600000US2105374,21,05374,"Bellefonte city, Kentucky",2024,282600,1726,48.6,35,acs5_2024_place_housing
1600000US2105392,21,05392,"Bellemeade city, Kentucky",2024,353200,1938,16.4,61,acs5_2024_place_housing
1600000US2105428,21,05428,"Belleview CDP, Kentucky",2024,121000,,100.0,26,acs5_2024_place_housing
1600000US2105446,21,05446,"Bellevue city, Kentucky",2024,206500,1265,56.3,822,acs5_2024_place_housing
1600000US2105464,21,05464,"Bellewood city, Kentucky",2024,476600,,0.0,11,acs5_2024_place_housing
1600000US2105662,21,05662,"Benham city, Kentucky",2024,53000,769,8.5,59,acs5_2024_place_housing
1600000US2105824,21,05824,"Benton city, Kentucky",2024,157000,787,76.5,413,acs5_2024_place_housing
1600000US2105842,21,05842,"Berea city, Kentucky",2024,199900,835,38.7,2277,acs5_2024_place_housing
1600000US2105968,21,05968,"Berry city, Kentucky",2024,99300,1268,23.1,13,acs5_2024_place_housing
1600000US2106220,21,06220,"Betsy Layne CDP, Kentucky",2024,,1100,74.1,81,acs5_2024_place_housing
1600000US2106508,21,06508,"Big Clifty CDP, Kentucky",2024,117800,771,73.0,37,acs5_2024_place_housing
1600000US2107012,21,07012,"Blackey CDP, Kentucky",2024,69200,,2.0,49,acs5_2024_place_housing
1600000US2107264,21,07264,"Blaine city, Kentucky",2024,252800,733,33.3,6,acs5_2024_place_housing
1600000US2107390,21,07390,"Blandville city, Kentucky",2024,67500,,35.3,17,acs5_2024_place_housing
1600000US2107516,21,07516,"Bloomfield city, Kentucky",2024,182100,750,48.4,124,acs5_2024_place_housing
1600000US2107858,21,07858,"Blue Ridge Manor city, Kentucky",2024,229600,1765,27.6,76,acs5_2024_place_housing
1600000US2108488,21,08488,"Bonnieville city, Kentucky",2024,148400,750,33.3,24,acs5_2024_place_housing
1600000US2108614,21,08614,"Booneville city, Kentucky",2024,205800,588,20.9,43,acs5_2024_place_housing
1600000US2108722,21,08722,"Boston CDP, Kentucky",2024,217600,,,0,acs5_2024_place_housing
1600000US2108902,21,08902,"Bowling Green city, Kentucky",2024,241900,998,47.8,19418,acs5_2024_place_housing
1600000US2109100,21,09100,"Bradfordsville city, Kentucky",2024,,681,24.5,53,acs5_2024_place_housing
1600000US2109226,21,09226,"Brandenburg city, Kentucky",2024,214700,748,50.6,609,acs5_2024_place_housing
1600000US2109379,21,09379,"Breckinridge Center CDP, Kentucky",2024,,1013,16.8,131,acs5_2024_place_housing
1600000US2109406,21,09406,"Bremen city, Kentucky",2024,129700,624,50.0,28,acs5_2024_place_housing
1600000US2109532,21,09532,"Briarwood city, Kentucky",2024,206500,1630,50.0,34,acs5_2024_place_housing
1600000US2109838,21,09838,"Brodhead city, Kentucky",2024,150200,636,41.9,301,acs5_2024_place_housing
1600000US2109847,21,09847,"Broeck Pointe city, Kentucky",2024,393300,,0.0,4,acs5_2024_place_housing
1600000US2109856,21,09856,"Bromley city, Kentucky",2024,150000,1112,22.2,72,acs5_2024_place_housing
1600000US2109964,21,09964,"Brooks CDP, Kentucky",2024,227600,,35.2,54,acs5_2024_place_housing
1600000US2110000,21,10000,"Brooksville city, Kentucky",2024,84800,716,53.6,153,acs5_2024_place_housing
1600000US2110162,21,10162,"Brownsboro Farm city, Kentucky",2024,404900,,0.0,3,acs5_2024_place_housing
1600000US2110198,21,10198,"Brownsboro Village city, Kentucky",2024,365100,1659,42.1,19,acs5_2024_place_housing
1600000US2110324,21,10324,"Brownsville city, Kentucky",2024,161000,675,25.2,210,acs5_2024_place_housing
1600000US2110612,21,10612,"Buckhorn city, Kentucky",2024,54300,,0.0,7,acs5_2024_place_housing
1600000US2110648,21,10648,"Buckner CDP, Kentucky",2024,425400,1762,24.1,87,acs5_2024_place_housing
1600000US2110774,21,10774,"Buffalo CDP, Kentucky",2024,196300,1114,64.8,71,acs5_2024_place_housing
1600000US2111044,21,11044,"Burgin city, Kentucky",2024,193000,971,54.0,50,acs5_2024_place_housing
1600000US2111098,21,11098,"Burkesville city, Kentucky",2024,117300,508,35.1,367,acs5_2024_place_housing
1600000US2111170,21,11170,"Burlington CDP, Kentucky",2024,254300,1489,32.0,1786,acs5_2024_place_housing
1600000US2111188,21,11188,"Burna CDP, Kentucky",2024,47300,,,0,acs5_2024_place_housing
1600000US2111278,21,11278,"Burnside city, Kentucky",2024,167300,926,29.5,44,acs5_2024_place_housing
1600000US2111530,21,11530,"Butler city, Kentucky",2024,158200,794,67.3,104,acs5_2024_place_housing
1600000US2111692,21,11692,"Cadiz city, Kentucky",2024,149800,743,40.9,548,acs5_2024_place_housing
1600000US2111854,21,11854,"Calhoun city, Kentucky",2024,113300,538,44.0,75,acs5_2024_place_housing
1600000US2111872,21,11872,"California city, Kentucky",2024,,,0.0,2,acs5_2024_place_housing
1600000US2112016,21,12016,"Calvert City city, Kentucky",2024,165700,992,66.7,481,acs5_2024_place_housing
1600000US2112052,21,12052,"Camargo city, Kentucky",2024,151400,854,35.9,78,acs5_2024_place_housing
1600000US2112066,21,12066,"Cambridge city, Kentucky",2024,256500,,60.0,5,acs5_2024_place_housing
1600000US2112142,21,12142,"Campbellsburg city, Kentucky",2024,162200,917,48.7,78,acs5_2024_place_housing
1600000US2112160,21,12160,"Campbellsville city, Kentucky",2024,164600,685,37.0,2500,acs5_2024_place_housing
1600000US2112358,21,12358,"Campton city, Kentucky",2024,,548,55.4,83,acs5_2024_place_housing
1600000US2112538,21,12538,"Caneyville city, Kentucky",2024,116400,671,45.5,88,acs5_2024_place_housing
1600000US2112610,21,12610,"Cannonsburg CDP, Kentucky",2024,179900,864,30.0,160,acs5_2024_place_housing
1600000US2112898,21,12898,"Carlisle city, Kentucky",2024,101500,636,23.8,391,acs5_2024_place_housing
1600000US2113024,21,13024,"Carrollton city, Kentucky",2024,113200,918,25.4,988,acs5_2024_place_housing
1600000US2113060,21,13060,"Carrsville city, Kentucky",2024,,,100.0,2,acs5_2024_place_housing
1600000US2113420,21,13420,"Catlettsburg city, Kentucky",2024,82500,630,40.9,298,acs5_2024_place_housing
1600000US2113492,21,13492,"Cave City city, Kentucky",2024,116700,704,41.1,777,acs5_2024_place_housing
1600000US2113582,21,13582,"Cawood CDP, Kentucky",2024,69800,,0.0,34,acs5_2024_place_housing
1600000US2113600,21,13600,"Cayce CDP, Kentucky",2024,,,,0,acs5_2024_place_housing
1600000US2113636,21,13636,"Cecilia CDP, Kentucky",2024,,,0.0,74,acs5_2024_place_housing
1600000US2113870,21,13870,"Centertown city, Kentucky",2024,94100,967,33.3,24,acs5_2024_place_housing
1600000US2113978,21,13978,"Central City city, Kentucky",2024,143600,683,28.7,849,acs5_2024_place_housing
1600000US2114068,21,14068,"Cerulean CDP, Kentucky",2024,103600,,18.3,71,acs5_2024_place_housing
1600000US2114266,21,14266,"Chaplin CDP, Kentucky",2024,217200,,0.0,1,acs5_2024_place_housing
1600000US2115148,21,15148,"Clarkson city, Kentucky",2024,88900,552,43.4,196,acs5_2024_place_housing
1600000US2115166,21,15166,"Claryville CDP, Kentucky",2024,278200,1087,34.0,191,acs5_2024_place_housing
1600000US2115202,21,15202,"Clay city, Kentucky",2024,74400,772,17.3,139,acs5_2024_place_housing
1600000US2115238,21,15238,"Clay City city, Kentucky",2024,63500,666,40.2,311,acs5_2024_place_housing
1600000US2115490,21,15490,"Cleaton CDP, Kentucky",2024,,,,0,acs5_2024_place_housing
1600000US2115742,21,15742,"Clinton city, Kentucky",2024,67100,653,30.2,215,acs5_2024_place_housing
1600000US2115904,21,15904,"Cloverport city, Kentucky",2024,84800,345,27.3,176,acs5_2024_place_housing
1600000US2116110,21,16110,"Coal Run Village city, Kentucky",2024,132400,893,43.1,211,acs5_2024_place_housing
1600000US2116354,21,16354,"Coldiron CDP, Kentucky",2024,90500,,,0,acs5_2024_place_housing
1600000US2116372,21,16372,"Cold Spring city, Kentucky",2024,253600,1191,64.3,328,acs5_2024_place_housing
1600000US2116395,21,16395,"Coldstream city, Kentucky",2024,277700,2313,41.9,86,acs5_2024_place_housing
1600000US2116750,21,16750,"Columbia city, Kentucky",2024,143600,757,33.9,806,acs5_2024_place_housing
1600000US2116768,21,16768,"Columbus city, Kentucky",2024,58500,,0.0,22,acs5_2024_place_housing
1600000US2116822,21,16822,"Combs CDP, Kentucky",2024,,,,0,acs5_2024_place_housing
1600000US2116894,21,16894,"Concord city, Kentucky",2024,,,,0,acs5_2024_place_housing
1600000US2117362,21,17362,"Corbin city, Kentucky",2024,166000,733,38.6,1455,acs5_2024_place_housing
1600000US2117434,21,17434,"Corinth city, Kentucky",2024,150000,646,40.7,54,acs5_2024_place_housing
1600000US2117686,21,17686,"Corydon city, Kentucky",2024,131700,732,24.6,57,acs5_2024_place_housing
1600000US2117848,21,17848,"Covington city, Kentucky",2024,187300,1006,45.7,8801,acs5_2024_place_housing
1600000US2117938,21,17938,"Coxton CDP, Kentucky",2024,94400,,,0,acs5_2024_place_housing
1600000US2117956,21,17956,"Crab Orchard city, Kentucky",2024,98200,608,51.6,124,acs5_2024_place_housing
1600000US2118190,21,18190,"Crayne CDP, Kentucky",2024,209500,,0.0,5,acs5_2024_place_housing
1600000US2118270,21,18270,"Creekside city, Kentucky",2024,320300,,0.0,2,acs5_2024_place_housing
1600000US2118352,21,18352,"Crescent Springs city, Kentucky",2024,302100,926,41.1,827,acs5_2024_place_housing
1600000US2118424,21,18424,"Crestview city, Kentucky",2024,173900,1521,45.8,24,acs5_2024_place_housing
1600000US2118442,21,18442,"Crestview Hills city, Kentucky",2024,279800,1481,29.7,303,acs5_2024_place_housing
1600000US2118496,21,18496,"Crestwood city, Kentucky",2024,338200,1188,47.1,560,acs5_2024_place_housing
1600000US2118568,21,18568,"Crittenden city, Kentucky",2024,223800,934,17.5,497,acs5_2024_place_housing
1600000US2118658,21,18658,"Crofton city, Kentucky",2024,85200,758,32.1,106,acs5_2024_place_housing
1600000US2118766,21,18766,"Crossgate city, Kentucky",2024,370800,,,0,acs5_2024_place_housing
1600000US2119108,21,19108,"Cumberland city, Kentucky",2024,66500,622,39.2,357,acs5_2024_place_housing
1600000US2119234,21,19234,"Cunningham CDP, Kentucky",2024,103900,,,0,acs5_2024_place_housing
1600000US2119288,21,19288,"Curdsville CDP, Kentucky",2024,,,0.0,17,acs5_2024_place_housing
1600000US2119432,21,19432,"Cynthiana city, Kentucky",2024,172500,770,43.7,1276,acs5_2024_place_housing
1600000US2119882,21,19882,"Danville city, Kentucky",2024,207600,762,47.2,3035,acs5_2024_place_housing
1600000US2120224,21,20224,"Dawson Springs city, Kentucky",2024,70000,538,60.7,290,acs5_2024_place_housing
1600000US2120350,21,20350,"Dayton city, Kentucky",2024,163500,1137,53.4,1086,acs5_2024_place_housing
1600000US2121322,21,21322,"Dexter CDP, Kentucky",2024,120500,,0.0,9,acs5_2024_place_housing
1600000US2121358,21,21358,"Diablock CDP, Kentucky",2024,,,0.0,60,acs5_2024_place_housing
1600000US2121682,21,21682,"Dixon city, Kentucky",2024,82500,781,29.1,79,acs5_2024_place_housing
1600000US2121844,21,21844,"Doe Valley CDP, Kentucky",2024,333300,,0.0,2,acs5_2024_place_housing
1600000US2122204,21,22204,"Douglass Hills city, Kentucky",2024,346300,1353,18.4,485,acs5_2024_place_housing
1600000US2122222,21,22222,"Dover city, Kentucky",2024,93800,925,20.0,15,acs5_2024_place_housing
1600000US2122348,21,22348,"Drakesboro city, Kentucky",2024,75500,964,63.2,19,acs5_2024_place_housing
1600000US2122474,21,22474,"Druid Hills city, Kentucky",2024,491700,1475,53.8,13,acs5_2024_place_housing
1600000US2122582,21,22582,"Dry Ridge city, Kentucky",2024,216800,811,40.6,591,acs5_2024_place_housing
1600000US2123014,21,23014,"Dunmor CDP, Kentucky",2024,151100,,0.0,19,acs5_2024_place_housing
1600000US2123104,21,23104,"Dwale CDP, Kentucky",2024,,,0.0,18,acs5_2024_place_housing
1600000US2123230,21,23230,"Earlington city, Kentucky",2024,64000,680,52.2,134,acs5_2024_place_housing
1600000US2123284,21,23284,"East Bernstadt CDP, Kentucky",2024,91900,599,54.1,61,acs5_2024_place_housing
1600000US2123824,21,23824,"Eddyville city, Kentucky",2024,188400,730,30.0,430,acs5_2024_place_housing
1600000US2123932,21,23932,"Edgewood city, Kentucky",2024,312200,1073,31.1,235,acs5_2024_place_housing
1600000US2123968,21,23968,"Edmonton city, Kentucky",2024,104000,625,21.6,431,acs5_2024_place_housing
1600000US2124094,21,24094,"Ekron city, Kentucky",2024,110200,743,52.4,21,acs5_2024_place_housing
1600000US2124274,21,24274,"Elizabethtown city, Kentucky",2024,245900,909,39.3,6944,acs5_2024_place_housing
1600000US2124292,21,24292,"Elizaville CDP, Kentucky",2024,,,0.0,33,acs5_2024_place_housing
1600000US2124328,21,24328,"Elk Creek CDP, Kentucky",2024,405000,,0.0,8,acs5_2024_place_housing
1600000US2124382,21,24382,"Elkhorn City city, Kentucky",2024,116700,605,22.4,116,acs5_2024_place_housing
1600000US2124400,21,24400,"Elkton city, Kentucky",2024,125000,906,38.2,335,acs5_2024_place_housing
1600000US2124778,21,24778,"Elsmere city, Kentucky",2024,171900,1351,57.6,847,acs5_2024_place_housing
1600000US2124904,21,24904,"Eminence city, Kentucky",2024,192600,836,70.4,500,acs5_2024_place_housing
1600000US2124922,21,24922,"Emlyn CDP, Kentucky",2024,131700,,58.1,31,acs5_2024_place_housing
1600000US2125300,21,25300,"Erlanger city, Kentucky",2024,209000,970,39.1,2394,acs5_2024_place_housing
1600000US2125552,21,25552,"Eubank city, Kentucky",2024,126300,708,35.9,64,acs5_2024_place_housing
1600000US2125606,21,25606,"Evarts city, Kentucky",2024,71400,673,16.7,78,acs5_2024_place_housing
1600000US2125786,21,25786,"Ewing city, Kentucky",2024,85700,,36.4,33,acs5_2024_place_housing
1600000US2125876,21,25876,"Ezel CDP, Kentucky",2024,105400,,,0,acs5_2024_place_housing
